country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh
AUS,Australia,Adelaide Airport,AUS0000433,0.11,-34.9387,138.5377,Solar,,,,2011,Adelaide Airport Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Adelaide Showgrounds,AUS0000432,1,-34.9453,138.5882,Solar,,,,,Adelaide Showgrounds,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Albany Wind Farm,AUS0000065,21.6,-35.0641,117.7977,Wind,,,,,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,89.59527778,102.6427778,96.55555556,95.87277778,85.90027778,92.68222222,,Australia Clean Energy Regulator,
AUS,Australia,Alice Springs Airport,AUS0000469,0.24,-23.7966,133.8971,Solar,,,,2004,Alice Springs Airport,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Amcor Gawler,AUS0000231,4,-34.5509,138.7659,Oil,,,,2015,Energy Response,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Angaston,AUS0000232,50,-34.5034,139.0246,Oil,,,,2005,Infratil Energy Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,1.653055556,5.300833333,7.649722222,2.222222222,,Australia Clean Energy Regulator,
AUS,Australia,Anglesea,AUS0000114,165,-38.3861,144.1828,Coal,,,,1970,Alcoa of Australia Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,1095.676944,1239.962778,1260.261111,167.88,,,,Australia Clean Energy Regulator,
AUS,Australia,Angurugu,AUS0000615,3.6,-13.8584,136.4209,Oil,,,,2010,BHP,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Appin (Mine),AUS0000264,55.6,-34.2082,150.7722,Gas,,,,2004,Energy Developments CSM (NSW) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,204.8044444,238.2944444,163.5836111,158.9330556,64.53472222,99.47,,Australia Clean Energy Regulator,
AUS,Australia,Ararat Wind Farm,AUS0000611,240,-37.2385,143.0794,Wind,,,,2008,Renewable Energy Systems Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Ardyaloon,AUS0000379,0.8,-16.4444,123.0414,Oil,,,,2014,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,1.751388889,1.790833333,1.773611111,2.008611111,1.847222222,1.962222222,,Australia Clean Energy Regulator,
AUS,Australia,Argyle Diamond Mine,AUS0000220,32,-16.7162,128.4031,Oil,,,,1985,Rio Tinto - Argyle Diamond Mines,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Bairnsdale,AUS0000081,94,-37.8429,147.5639,Gas,,,,2011,Alinta DEBO,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,132.4566667,154.8855556,149.8211111,197.5405556,168.5244444,260.5825,,Australia Clean Energy Regulator,
AUS,Australia,Bald Hill Wind Farm,AUS0000621,,-38.7468,145.9493,Wind,,,,1986,Origin Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Ballarat Base Hospital,AUS0000113,3,-37.5596,143.8469,Gas,,,,1987,Ballarat Base Hospital,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,4.194444444,4.213055556,5.079444444,6.831388889,6.663333333,6.903611111,,Australia Clean Energy Regulator,
AUS,Australia,Ballarat Solar Park,AUS0000472,0.3,-37.5144,143.7855,Solar,,,,2000,Central Victoria Solar City Consortium,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,0.182777778,0.389444444,0.441388889,0.401666667,,Australia Clean Energy Regulator,
AUS,Australia,Banimboola,AUS0000014,12.85,-36.5344,147.4594,Hydro,,,,1989,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,11.46833333,26.24138889,38.08166667,47.23805556,3.038333333,3.080277778,,Australia Clean Energy Regulator,
AUS,Australia,Bankstown Sports Club,AUS0000399,2,-33.9197,151.0332,Oil,,,,,Bankstown Sports Club,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,1153.421,1208.852,1175.765,1147.913,976.655,,,
AUS,Australia,Bannerton Solar Farm,AUS0000608,88,-34.6899,142.7452,Solar,,,,2015,Foresight Solar Australia,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,157.55825,152.1952,61.42135,89.6296,48.32715,,,
AUS,Australia,Barcaldine (Len Wishaw),AUS0000008,37,-23.5525,145.3142,Gas,,,,,Ergon Energy Qld Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,3.941666667,0.844722222,,Australia Clean Energy Regulator,
AUS,Australia,Barron Gorge,AUS0000151,60,-16.8502,145.6465,Hydro,,,,,Stanwell Corporation Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,180.4636111,202.7461111,173.7266667,106.8838889,127.7702778,153.8983333,,Australia Clean Energy Regulator,
AUS,Australia,Bastyan,AUS0000137,79.9,-41.736,145.5321,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,323.6777778,418.9152778,358.2547222,271.2116667,384.7980556,359.2727778,,Australia Clean Energy Regulator,
AUS,Australia,Bayswater,AUS0000265,2640,-32.3953,150.9491,Coal,,,,1989,Macquarie Generation,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,16593.38,15526.9,17090.68,17914.93,15944.58,15545.8,,Australia Clean Energy Regulator,
AUS,Australia,Beagle Bay,AUS0000381,0.7,-16.9939,122.6585,Oil,,,,2017,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,1.670555556,1.617777778,1.620833333,1.871388889,1.741111111,1.751666667,,Australia Clean Energy Regulator,
AUS,Australia,Belconnen,AUS0000400,1,-35.2142,148.9872,Waste,,,,,EDL LFG ACT Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,4.630277778,3.885,3.100833333,2.223888889,2.175,2.088611111,,Australia Clean Energy Regulator,
AUS,Australia,Bell Bay (Bell Bay Three),AUS0000139,115,-41.1429,146.903,Gas,,,,2015,Aurora Energy Tamar Valley Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Bendeela (Shoalhaven Scheme),AUS0000266,240,-34.7337,150.4669,Hydro,,,,,Origin Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Bendigo Solar Park,AUS0000431,0.3,-36.6748,144.3032,Solar,,,,,Central Victoria Solar City Consortium,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,0.5225,0.509166667,0.493333333,0.479722222,,Australia Clean Energy Regulator,
AUS,Australia,Berrimah,AUS0000251,10,-12.4262,130.9195,Gas,,,,,NT Government,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Berwick,AUS0000080,7.2,-38.1197,145.2665,Waste,,,,,Energy Developments LFG (Victoria) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,33.0125,30.20916667,24.16027778,18.16944444,15.97861111,12.04611111,,Australia Clean Energy Regulator,
AUS,Australia,Bidyadanga,AUS0000382,1.3,-18.6816,121.7848,Oil,,,,,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,2.846666667,2.9925,2.907222222,3.228611111,2.898333333,2.876388889,,Australia Clean Energy Regulator,
AUS,Australia,Blackmores,AUS0000315,0.8,-33.6778,151.2908,Gas,,,,,Cogent Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,1.298888889,1.17,1.163888889,1.336388889,1.267777778,1.396388889,,Australia Clean Energy Regulator,
AUS,Australia,Blayney Wind Farm,AUS0000027,9.9,-33.6219,149.1982,Wind,,,,,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,15.76166667,18.21361111,20.08222222,18.89083333,,,,Australia Clean Energy Regulator,
AUS,Australia,Blowering,AUS0000267,70,-35.3986,148.2463,Hydro,,,,,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,1153.421,1208.852,1175.765,1147.913,976.655,,,
AUS,Australia,Blue Lake Milling Power Plant,AUS0000376,1,-36.3164,140.7575,Oil,,,,,Vibe Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,157.55825,152.1952,61.42135,89.6296,48.32715,,,
AUS,Australia,Bluff Point (Woolnorth) Wind Farm,AUS0000009,65,-40.7207,144.6869,Wind,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,250.4438889,276.2263889,242.4347222,234.7986111,230.3319444,249.3655556,,Australia Clean Energy Regulator,
AUS,Australia,Boco Rock,AUS0000394,113,-36.5763,149.1267,Wind,,,,,Boco Rock Wind Farm Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,208.7786111,334.1141667,349.3016667,372.0194444,,Australia Clean Energy Regulator,
AUS,Australia,Bodangora Wind Farm,AUS0000422,113,-32.4146,149.0998,Wind,,,,,Infigen Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Bogong (Mount Beauty Hydro Scheme),AUS0000102,300,-36.8055,147.228,Hydro,,,,,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,80.19083333,99.11944444,74.14361111,73.14861111,116.3325,80.80138889,,Australia Clean Energy Regulator,
AUS,Australia,Braemar 1,AUS0000152,504,-27.1109,150.9053,Gas,,,,1977,Alinta Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,1549.131944,1631.368056,2196.658056,1264.099722,649.7466667,424.4166667,,Australia Clean Energy Regulator,
AUS,Australia,Braemar 2,AUS0000153,519,-27.1128,150.9049,Gas,,,,,Arrow Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,1003.628611,1236.183056,2602.981944,1161.201944,460.4822222,257.1991667,,Australia Clean Energy Regulator,
AUS,Australia,Bremer Bay Diesel Backup,AUS0000349,1.3,-34.4018,119.3888,Oil,,,,2008,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Bremer Bay Wind Turbine,AUS0000348,0.6,-34.399,119.3915,Wind,,,,2015,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Brewer,AUS0000256,8.5,-23.8817,133.8281,Gas,,,,1980,Central Energy Power,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,43.76083333,47.18361111,30.475,,,,Australia Clean Energy Regulator,
AUS,Australia,Bridgewater Solar,AUS0000428,0.14,-36.6135,143.9529,Solar,,,,2003,Silex Systems,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Broadmeadows,AUS0000082,12.2,-37.6878,144.9663,Waste,,,,2015,Energy Developments LFG (Victoria) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,25.23194444,23.35333333,19.28138889,17.5025,17.44777778,13.29888889,,Australia Clean Energy Regulator,
AUS,Australia,Broadwater,AUS0000268,38,-29.0118,153.4335,Biomass,,,,1984,NSW Sugar Milling,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,47.86444444,178.8722222,202.5427778,214.8763889,235.2669444,,Australia Clean Energy Regulator,
AUS,Australia,Broken Hill,AUS0000305,50,-31.9863,141.4203,Gas,,,,,Essential Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Broken Hill Solar Plant,AUS0000477,53,-31.9867,141.3915,Solar,,,,,AGL Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,92.10472222,127.5647222,130.7069444,,Australia Clean Energy Regulator,
AUS,Australia,Brooklyn,AUS0000079,2.83,-37.818,144.8319,Waste,,,,2015,Energy Developments LFG (Victoria) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,20.22888889,19.49,16.99861111,14.43277778,12.76472222,11.21611111,,Australia Clean Energy Regulator,
AUS,Australia,Broome,AUS0000180,39.6,-17.981,122.2046,Gas,,,,1976,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,143.7638889,140.3755556,134.9161111,145.0641667,138.5472222,138.9555556,,Australia Clean Energy Regulator,
AUS,Australia,Brown Mountain,AUS0000269,4.95,-36.5951,149.474,Hydro,,,,1996,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,9.999444444,1.879722222,,,,,,Australia Clean Energy Regulator,
AUS,Australia,Browns Plains,AUS0000078,2.2,-27.6721,153.0663,Waste,,,,1991,Energy Developments LFG (Qld) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,14.22555556,13.6975,11.2175,12.75666667,13.43472222,13.73166667,,Australia Clean Energy Regulator,
AUS,Australia,Bulgana  Wind Farm,AUS0000600,,-37.1181,142.9625,Wind,,,,2002,Neoen,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Bulwer Island,AUS0000461,33,-27.4036,153.1363,Gas,,,,2001,ATCO and Origin Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,182.1888889,200.5930556,0,,,,,Australia Clean Energy Regulator,
AUS,Australia,Burrendong,AUS0000300,19,-32.6646,149.108,Hydro,,,,2006,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,43.84472222,15.80527778,7.618888889,6.788333333,41.50166667,36.22694444,,Australia Clean Energy Regulator,
AUS,Australia,Burrinjuck Power Station,AUS0000048,27,-35.0025,148.5834,Hydro,,,,,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,85.92888889,41.01583333,84.74777778,83.07222222,106.9691667,59.83444444,,Australia Clean Energy Regulator,
AUS,Australia,Burrup Peninsula (Karratha Gas Plant),AUS0000181,240,-20.6286,116.7821,Gas,,,,2014,Woodside Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,1153.421,1208.852,1175.765,1147.913,976.655,,,
AUS,Australia,Burrup Peninsula (Pluto Phase 1),AUS0000182,160,-20.5937,116.7802,Gas,,,,2006,Woodside Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,,,157.55825,152.1952,61.42135,89.6296,48.32715,,,
AUS,Australia,Butlers Gorge,AUS0000127,14.4,-42.2669,146.2618,Hydro,,,,2007,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,101.8688889,65.56694444,91.80583333,47.05666667,93.22916667,80.28138889,,Australia Clean Energy Regulator,
AUS,Australia,CSIRO Energy Centre,AUS0000438,1.5,-32.8835,151.7275,Solar,,,,1988,CSIRO,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,119.8997222,130.9927778,123.6872222,118.4488889,117.9880556,130.4402778,,Australia Clean Energy Regulator,
AUS,Australia,Callide A,AUS0000178,30,-24.334,150.628,Coal,,,,2014,CS Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,117.4205556,113.6630556,100.82,,,,,Australia Clean Energy Regulator,
AUS,Australia,Callide B,AUS0000177,700,-24.3449,150.6197,Coal,,,,2011,CS Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,3893.504167,2807.473056,3529.535,4296.041111,4778.346944,5505.031111,,Australia Clean Energy Regulator,
AUS,Australia,Callide C,AUS0000176,840,-24.3449,150.6182,Coal,,,,2010,CS Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,4585.591944,3102.699444,5552.424167,6035.539167,5443.588889,5839.915,,Australia Clean Energy Regulator,
AUS,Australia,Camballin,AUS0000414,1.04,-18.0278,124.1621,Gas,,,,1996,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Canning Vale,AUS0000330,4,-32.0739,115.8914,Waste,,,,2003,Landfill Gas and Power Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,1153.421,1208.852,1175.765,1147.913,976.655,,,
AUS,Australia,Cannington Mine,AUS0000452,40,-21.8601,140.9158,Gas,,,,1973,BHP Billiton,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,157.55825,152.1952,61.42135,89.6296,48.32715,,,
AUS,Australia,Canunda Wind Farm,AUS0000064,46,-37.7603,140.4033,Wind,,,,,International Power - GDF Suez Australia,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,119.8997222,130.9927778,123.6872222,118.4488889,117.9880556,130.4402778,,Australia Clean Energy Regulator,
AUS,Australia,Cape Bridgewater Wind Farm,AUS0000007,58,-38.3577,141.385,Wind,,,,,Pacific Hydro Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Cape Lambert,AUS0000462,105,-20.6488,117.1407,Gas,,,,,Rio Tinto Australia Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,155.8811111,,Australia Clean Energy Regulator,
AUS,Australia,Cape Nelson North Wind Farm,AUS0000112,22,-38.3676,141.543,Wind,,,,,Pacific Hydro Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,1153.421,1208.852,1175.765,1147.913,976.655,,,
AUS,Australia,Cape Nelson South Wind Farm,AUS0000111,44,-38.412,141.543,Wind,,,,,Pacific Hydro Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,157.55825,152.1952,61.42135,89.6296,48.32715,,,
AUS,Australia,Cape Preston,AUS0000457,450,-21.0767,116.159,Gas,,,,2000,Citic Pacific Mining,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,119.8997222,130.9927778,123.6872222,118.4488889,117.9880556,130.4402778,,Australia Clean Energy Regulator,
AUS,Australia,Cape Sir William Grant Wind Farm,AUS0000110,54,-38.3976,141.6209,Wind,,,,,Pacific Hydro Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Capital Hill Wind Farm,AUS0000047,140,-35.166,149.5186,Wind,,,,,Infigen Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,354.0791667,382.0088889,328.94,370.5141667,354.6427778,384.1105556,,Australia Clean Energy Regulator,
AUS,Australia,Capral (Aluminium Smelter),AUS0000270,300,-32.7897,151.4813,Gas,,,,2012,Capral Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Carlton,AUS0000334,0.4,-37.8061,144.9607,Gas,,,,1968,Cogent Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Carnarvon,AUS0000386,15,-24.8692,113.6754,Gas,,,,,,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,49.04416667,47.90805556,46.08027778,44.69055556,41.24111111,43.19583333,,Australia Clean Energy Regulator,
AUS,Australia,Carnarvon Solar Farm,AUS0000437,0.29,-24.897,113.6741,Solar,,,,1964,EMC Solar,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Catagunya,AUS0000126,48,-42.4524,146.5977,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,222.5227778,264.53,217.1733333,223.6161111,224.4211111,231.6980556,,Australia Clean Energy Regulator,
AUS,Australia,Cathedral Rocks Wind Farm,AUS0000063,66,-34.8509,135.5852,Wind,,,,,TRUenergy & Acciona Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,177.6138889,198.7744444,172.3391667,171.23,153.1877778,153.0416667,,Australia Clean Energy Regulator,
AUS,Australia,Cawse Nickel Mine,AUS0000415,21,-30.3808,121.1635,Gas,,,,1996,,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Cethana,AUS0000144,85,-41.4787,146.1349,Hydro,,,,1977,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,346.2808333,456.66,241.8777778,169.8263889,413.9902778,426.4383333,,Australia Clean Energy Regulator,
AUS,Australia,Challicum Hills Wind Farm,AUS0000006,52.5,-37.3898,143.114,Wind,,,,1991,Pacific Hydro Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,136.7002778,152.3958333,135.4258333,136.62,127.1622222,132.7433333,,Australia Clean Energy Regulator,
AUS,Australia,Channel Island,AUS0000261,310,-12.555,130.8666,Gas,,,,2016,NT Government,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,1040.740278,1068.091944,978.0472222,1068.439167,1039.471667,1062.787222,,Australia Clean Energy Regulator,
AUS,Australia,Charlestown Square,AUS0000401,2.8,-32.9643,151.6936,Gas,,,,2013,GPT RE Limited,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Childers Solar Farm,AUS0000622,,-25.2928,152.405,Solar,,,,2012,Elliot Green Power,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Christmas Creek Iron Ore Mine,AUS0000221,58,-22.399,119.732,Oil,,,,2006,Contract Power Holdings,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,47.93388889,57.42388889,42.04666667,45.70444444,70.97527778,54.39194444,,Australia Clean Energy Regulator,
